scenarioId,groupName,resourceType,componentTitle,fieldKey,editorControl,fieldSemantics,verifiedLayers,outcome,notes
S2.2,Editorial & Article Content,tut-usa/editorial-article-content/rich-text-block,Rich Text Block,alignment,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b2-12 alignment"" through the text control"
S2.2,Editorial & Article Content,tut-usa/editorial-article-content/rich-text-block,Rich Text Block,body,textarea,richtext,ui author-api headless graphql rendered preview publish,PASS,"authored ""<em>REB26 reb26-1787514449908-b2-12 rich</em>"" through the textarea control"
S2.2,Editorial & Article Content,tut-usa/editorial-article-content/plain-text-block,Plain Text Block,alignment,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b2-13 alignment"" through the text control"
S2.2,Editorial & Article Content,tut-usa/editorial-article-content/heading,Heading,anchorId,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b2-14 anchorId"" through the text control"
S2.2,Editorial & Article Content,tut-usa/editorial-article-content/subheading,Subheading,alignment,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b2-15 alignment"" through the text control"
S2.2,Editorial & Article Content,tut-usa/editorial-article-content/paragraph,Paragraph,styleVariant,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b2-16 styleVariant"" through the text control"
S2.2,Editorial & Article Content,tut-usa/editorial-article-content/quote,Quote,authorName,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b2-17 authorName"" through the text control"
S2.2,Editorial & Article Content,tut-usa/editorial-article-content/pull-quote,Pull Quote,alignment,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b2-18 alignment"" through the text control"
S2.2,Editorial & Article Content,tut-usa/editorial-article-content/code-snippet,Code Snippet,code,text,scalar,ui author-api headless graphql rendered preview publish,PASS,"authored ""REB26 reb26-1787514449908-b2-19 code"" through the text control"
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/markdown-block,Markdown Block,renderMode,text,scalar,ui,PASS,control text present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/markdown-block,Markdown Block,title,text,scalar,ui,PASS,control text present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/accordion,Accordion,allowMultipleOpen,toggle,scalar,ui,PASS,control toggle present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/accordion,Accordion,defaultOpenItem,number,scalar,ui,PASS,control number present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/accordion,Accordion,items,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/tabs,Tabs,orientation,text,scalar,ui,PASS,control text present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/tabs,Tabs,tabs,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/tabs,Tabs,title,text,scalar,ui,PASS,control text present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/table,Table,columns,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/table,Table,rows,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/table,Table,striped,toggle,scalar,ui,PASS,control toggle present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/data-table,Data Table,columns,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/data-table,Data Table,enableFilter,toggle,scalar,ui,PASS,control toggle present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/data-table,Data Table,enableSort,toggle,scalar,ui,PASS,control toggle present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/data-table,Data Table,rows,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/definition-list,Definition List,items,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/definition-list,Definition List,title,text,scalar,ui,PASS,control text present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/checklist,Checklist,items,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/checklist,Checklist,showIcons,toggle,scalar,ui,PASS,control toggle present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/numbered-steps,Numbered Steps,steps,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/numbered-steps,Numbered Steps,title,text,scalar,ui,PASS,control text present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/timeline,Timeline,events,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/timeline,Timeline,title,text,scalar,ui,PASS,control text present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/stat-counter,Stat Counter,animation,toggle,scalar,ui,PASS,control toggle present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/stat-counter,Stat Counter,suffix,text,scalar,ui,PASS,control text present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/stat-counter,Stat Counter,value,number,scalar,ui,PASS,control number present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/kpi-card,KPI Card,icon,text,asset,ui,BLOCKED,asset field renders as a plain text input; authored through the author API instead
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/kpi-card,KPI Card,title,text,scalar,ui,PASS,control text present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/kpi-card,KPI Card,trend,text,scalar,ui,PASS,control text present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/kpi-card,KPI Card,value,text,scalar,ui,PASS,control text present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/fact-box,Fact Box,icon,text,asset,ui,BLOCKED,asset field renders as a plain text input; authored through the author API instead
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/fact-box,Fact Box,title,text,scalar,ui,PASS,control text present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/fact-box,Fact Box,variant,text,scalar,ui,PASS,control text present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/case-study-teaser,Case Study Teaser,cta,structured,object,ui,PASS,object field renders a structured editor; value authored through the author API
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/case-study-teaser,Case Study Teaser,summary,text,scalar,ui,PASS,control text present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/case-study-teaser,Case Study Teaser,thumbnail,text,asset,ui,BLOCKED,asset field renders as a plain text input; authored through the author API instead
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/case-study-teaser,Case Study Teaser,title,text,scalar,ui,PASS,control text present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/case-study-detail,Case Study Detail,downloadAsset,text,asset,ui,BLOCKED,asset field renders as a plain text input; authored through the author API instead
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/case-study-detail,Case Study Detail,headline,text,scalar,ui,PASS,control text present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/case-study-detail,Case Study Detail,heroImage,text,asset,ui,BLOCKED,asset field renders as a plain text input; authored through the author API instead
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/case-study-detail,Case Study Detail,results,text,scalar,ui,PASS,control text present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/case-study-detail,Case Study Detail,solution,text,scalar,ui,PASS,control text present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/faq,FAQ,questions,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/faq,FAQ,schemaMarkup,toggle,scalar,ui,PASS,control toggle present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/faq-item,FAQ Item,question,text,scalar,ui,PASS,control text present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/knowledge-base-article,Knowledge Base Article,relatedArticles,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/knowledge-base-article,Knowledge Base Article,summary,text,scalar,ui,PASS,control text present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/knowledge-base-article,Knowledge Base Article,title,text,scalar,ui,PASS,control text present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/how-to-guide,How-To Guide,estimatedTime,number,scalar,ui,PASS,control number present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/how-to-guide,How-To Guide,steps,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/how-to-guide,How-To Guide,title,text,scalar,ui,PASS,control text present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/glossary-entry,Glossary Entry,relatedTerms,structured,list,ui,PASS,list field renders a structured editor; value authored through the author API
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/glossary-entry,Glossary Entry,term,text,scalar,ui,PASS,control text present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/latest-news,Latest News,count,number,scalar,ui,PASS,control number present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/latest-news,Latest News,showDates,toggle,scalar,ui,PASS,control toggle present
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/accordion,Accordion,items,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/tabs,Tabs,tabs,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/table,Table,columns,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/table,Table,rows,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/data-table,Data Table,columns,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/data-table,Data Table,rows,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/definition-list,Definition List,items,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/checklist,Checklist,items,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/numbered-steps,Numbered Steps,steps,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/timeline,Timeline,events,structured,list,author-api,PASS,list value survived the editor save unchanged
S2.3,Editorial & Article Content,tut-usa/editorial-article-content/kpi-card,KPI Card,icon,text,asset,author-api,PASS,asset value survived the editor save unchanged
